user_id,gender,age,register_date,city,member_level
u118698,M,31,2023-10-06,Nanjing,Silver
u118699,F,30,2024-10-28,Shanghai,None
u118700,M,25,2024-09-11,Chongqing,None
u118701,F,31,2023-11-13,Beijing,None
u118702,M,18,2023-10-27,Guangzhou,None
u118703,F,35,2024-07-22,Nanjing,Gold
u118704,M,28,2023-02-12,Guangzhou,Silver
u118705,M,29,2023-11-14,Shanghai,Silver
u118706,M,38,2023-04-22,Beijing,Silver
u118707,F,35,2024-05-21,Guangzhou,Silver
u118708,F,29,2024-12-07,Nanjing,None
u118709,M,23,2024-04-17,Guangzhou,None
u118710,F,42,2024-11-23,Chengdu,None
u118711,F,21,2023-06-20,Hangzhou,None
u118712,F,37,2023-12-26,Chengdu,None
u118713,F,19,2024-02-15,Beijing,Platinum
u118714,M,39,2023-09-14,Chengdu,None
u118715,F,40,2023-02-18,Guangzhou,Silver
u118716,F,18,2024-07-13,Wuhan,None
u118717,M,35,2024-04-08,Chengdu,Silver
u118718,M,34,2024-12-19,Wuhan,None
u118719,F,37,2023-08-14,Xi'an,None
u118720,F,34,2024-11-23,Shanghai,Silver
u118721,F,24,2024-06-06,Shenzhen,Silver
u118722,Unknown,30,2024-01-28,Chongqing,None
u118723,F,45,2024-09-24,Beijing,None
u118724,M,23,2023-03-29,Chongqing,Platinum
u118725,M,34,2023-04-11,Xi'an,None
u118726,M,41,2023-04-09,Chongqing,None
u118727,M,24,2024-06-17,Wuhan,None
u118728,M,20,2024-09-07,Shanghai,Gold
u118729,F,21,2024-04-30,Hangzhou,None
u118730,F,35,2023-03-12,Chengdu,None
u118731,F,21,2024-03-03,Chengdu,Gold
u118732,F,30,2023-10-13,Guangzhou,Gold
u118733,F,42,2023-11-12,Beijing,Silver
u118734,F,31,2024-04-21,Hangzhou,None
u118735,F,25,2024-07-20,Hangzhou,None
u118736,M,33,2023-05-07,Chengdu,None
u118737,M,31,2024-07-04,Xi'an,Gold
u118738,F,35,2024-02-29,Chongqing,Gold
u118739,M,44,2024-01-22,Xi'an,None
u118740,F,35,2023-05-19,Chongqing,None
u118741,M,48,2023-05-12,Beijing,None
u118742,F,35,2023-08-24,Nanjing,None
u118743,Unknown,25,2023-06-10,Hangzhou,None
u118744,M,50,2024-02-21,Guangzhou,Silver
u118745,F,31,2024-07-10,Shenzhen,None
u118746,M,23,2024-02-08,Shenzhen,Silver
u118747,M,50,2023-06-14,Shenzhen,None
u118748,M,26,2023-08-14,Nanjing,None
u118749,F,25,2023-05-29,Shenzhen,Silver
u118750,M,27,2023-11-10,Chongqing,Silver
u118751,F,33,2023-11-03,Hangzhou,None
u118752,M,39,2024-10-17,Beijing,None
u118753,M,18,2024-02-24,Wuhan,None
u118754,F,39,2023-06-27,Shenzhen,None
u118755,M,27,2023-11-27,Guangzhou,Silver
u118756,M,28,2024-05-18,Xi'an,None
u118757,M,45,2024-11-18,Shanghai,Silver
u118758,F,33,2024-06-24,Wuhan,Gold
u118759,F,35,2023-10-25,Hangzhou,None
u118760,M,31,2024-09-01,Hangzhou,None
u118761,M,38,2023-07-06,Chongqing,None
u118762,M,44,2024-03-26,Hangzhou,None
u118763,M,18,2024-09-11,Shanghai,None
u118764,F,40,2023-03-25,Nanjing,Silver
u118765,F,44,2023-09-15,Wuhan,None
u118766,F,36,2024-10-09,Wuhan,Silver
u118767,M,26,2023-04-24,Chongqing,None
u118768,F,22,2024-10-01,Nanjing,Silver
u118769,F,50,2023-03-30,Nanjing,Silver
u118770,F,24,2024-10-12,Chengdu,Gold
u118771,F,44,2024-06-19,Shenzhen,Silver
u118772,F,35,2024-06-30,Shenzhen,Silver
u118773,F,48,2024-10-06,Shanghai,Silver
u118774,M,29,2024-09-09,Shenzhen,Silver
u118775,F,19,2024-02-25,Nanjing,None
u118776,M,32,2024-09-07,Shanghai,Silver
u118777,F,20,2023-06-23,Nanjing,None
u118778,F,53,2024-08-02,Xi'an,Silver
u118779,F,37,2024-05-16,Chongqing,Gold
u118780,M,38,2024-07-22,Guangzhou,Gold
u118781,M,38,2024-07-05,Wuhan,Platinum
u118782,M,26,2024-04-18,Chengdu,None
u118783,F,30,2023-08-01,Chongqing,None
u118784,F,32,2023-06-22,Chongqing,None
u118785,F,47,2024-02-04,Chongqing,None
u118786,M,22,2024-09-15,Shenzhen,None
u118787,F,26,2023-10-06,Wuhan,None
u118788,Unknown,29,2023-08-04,Chongqing,Gold
u118789,M,26,2024-12-13,Beijing,None
u118790,F,20,2024-05-24,Nanjing,Silver
u118791,F,18,2024-08-17,Xi'an,None
u118792,F,18,2023-08-07,Nanjing,None
u118793,F,40,2023-04-14,Xi'an,None
u118794,M,31,2023-02-20,Nanjing,Platinum
u118795,F,38,2023-03-18,Shanghai,None
u118796,F,27,2024-03-04,Chengdu,None
u118797,F,31,2023-01-04,Shenzhen,Silver
u118798,F,44,2023-11-07,Chongqing,Silver
u118799,F,44,2023-03-30,Wuhan,Gold
u118800,F,39,2024-10-11,Chongqing,Silver
u118801,F,33,2024-04-15,Xi'an,None
u118802,M,36,2023-12-29,Xi'an,None
u118803,M,34,2023-01-30,Guangzhou,Silver
u118804,M,30,2023-06-07,Guangzhou,None
u118805,F,28,2024-05-31,Chengdu,None
u118806,Unknown,40,2024-05-07,Shanghai,Silver
u118807,M,21,2023-09-28,Shenzhen,Silver
u118808,M,43,2024-02-05,Guangzhou,None
u118809,F,29,2023-02-17,Hangzhou,Silver
u118810,F,21,2023-12-19,Beijing,None
u118811,F,27,2024-12-16,Chengdu,None
u118812,M,25,2023-10-08,Shenzhen,None
u118813,M,27,2024-05-14,Beijing,None
u118814,F,27,2023-10-02,Shenzhen,Gold
u118815,M,26,2023-02-28,Nanjing,Gold
u118816,M,29,2023-06-30,Guangzhou,None
u118817,M,31,2024-04-15,Chengdu,Gold
u118818,M,38,2024-11-09,Wuhan,None
u118819,M,30,2024-02-28,Guangzhou,None
u118820,F,34,2023-08-01,Guangzhou,None
u118821,M,32,2023-04-10,Wuhan,Silver
u118822,M,36,2024-04-06,Guangzhou,Silver
u118823,F,32,2023-01-19,Shanghai,None
u118824,F,26,2024-06-19,Shanghai,None
u118825,F,24,2023-03-31,Wuhan,Platinum
u118826,F,33,2024-05-04,Hangzhou,Silver
u118827,F,42,2024-10-20,Chongqing,Silver
u118828,F,30,2023-11-11,Guangzhou,None
u118829,F,26,2023-11-13,Chongqing,Gold
u118830,F,29,2023-02-01,Chongqing,Silver
u118831,F,27,2024-07-10,Beijing,None
u118832,M,26,2024-02-23,Hangzhou,Silver
u118833,F,20,2024-03-13,Xi'an,Silver
u118834,F,30,2023-05-10,Hangzhou,None
u118835,F,33,2024-11-03,Beijing,None
u118836,M,23,2024-09-09,Hangzhou,None
u118837,M,24,2024-08-03,Xi'an,Silver
u118838,F,24,2023-07-27,Hangzhou,None
u118839,M,20,2023-07-18,Guangzhou,None
u118840,F,24,2024-10-10,Shanghai,None
u118841,F,30,2023-09-01,Wuhan,None
u118842,F,21,2023-12-27,Shanghai,Silver
u118843,F,30,2023-03-29,Nanjing,Gold
u118844,F,26,2024-07-14,Guangzhou,None
u118845,F,24,2023-01-26,Chengdu,None
u118846,F,35,2023-08-12,Guangzhou,Platinum
u118847,F,26,2024-05-05,Guangzhou,None
u118848,Unknown,28,2023-10-10,Nanjing,None
u118849,F,42,2024-05-25,Nanjing,None
u118850,F,24,2023-06-18,Nanjing,Silver
u118851,M,44,2023-12-05,Shenzhen,Gold
u118852,M,29,2024-01-25,Wuhan,Platinum
u118853,M,22,2023-07-30,Xi'an,None
u118854,M,27,2023-04-17,Beijing,None
u118855,F,32,2023-11-13,Nanjing,Silver
u118856,M,42,2023-11-18,Wuhan,Silver
u118857,F,38,2023-07-24,Shanghai,Gold
u118858,M,32,2023-08-12,Hangzhou,Silver
u118859,M,42,2023-02-12,Chengdu,Platinum
u118860,M,18,2024-09-10,Shenzhen,None
u118861,F,33,2023-03-03,Shenzhen,None
u118862,M,34,2023-01-13,Chongqing,None
u118863,M,34,2024-04-22,Hangzhou,None
u118864,F,19,2023-03-24,Beijing,Silver
u118865,M,23,2024-01-09,Beijing,None
u118866,M,30,2024-08-11,Shenzhen,None
u118867,F,40,2023-04-05,Guangzhou,None
u118868,M,47,2024-11-08,Chengdu,None
u118869,M,26,2024-06-03,Chongqing,Platinum
u118870,M,21,2024-10-31,Chongqing,None
u118871,M,38,2024-06-14,Chengdu,None
u118872,F,52,2023-10-13,Beijing,None
u118873,M,40,2024-07-20,Chengdu,Gold
u118874,F,26,2023-06-23,Hangzhou,None
u118875,F,54,2023-06-15,Shenzhen,Gold
u118876,M,37,2023-09-30,Chongqing,None
u118877,Unknown,25,2023-12-20,Shanghai,Gold
u118878,M,47,2024-03-18,Chongqing,None
u118879,M,25,2024-07-02,Xi'an,None
u118880,M,27,2024-01-07,Xi'an,Silver
u118881,M,37,2024-03-25,Xi'an,Silver
u118882,F,31,2023-02-11,Xi'an,None
u118883,M,32,2023-09-12,Chongqing,None
u118884,F,32,2023-03-06,Nanjing,None
u118885,F,40,2024-04-17,Shanghai,None
u118886,M,18,2023-12-02,Nanjing,Gold
u118887,F,34,2024-08-28,Beijing,None
u118888,F,29,2023-01-10,Hangzhou,None
u118889,M,25,2024-11-22,Hangzhou,None
u118890,M,25,2023-01-21,Chengdu,None
u118891,M,18,2023-06-29,Nanjing,Silver
u118892,F,25,2023-12-25,Guangzhou,Gold
u118893,F,42,2023-03-20,Nanjing,None
u118894,M,38,2023-05-13,Hangzhou,None
u118895,F,30,2024-11-06,Guangzhou,Platinum
u118896,F,20,2024-09-18,Hangzhou,None
u118897,F,38,2024-01-27,Beijing,Silver
u118898,M,42,2024-07-17,Shanghai,Gold
u118899,M,40,2024-01-20,Chongqing,None
u118900,M,24,2023-03-25,Shenzhen,None
u118901,F,25,2023-10-14,Chengdu,Platinum
u118902,F,45,2023-06-01,Guangzhou,None
u118903,F,22,2023-09-11,Shenzhen,None
u118904,M,35,2023-10-28,Shanghai,None
u118905,M,18,2024-01-26,Wuhan,None
u118906,F,29,2023-05-10,Chengdu,Gold
u118907,F,36,2024-04-01,Beijing,Silver
u118908,F,31,2024-07-28,Shenzhen,Silver
u118909,M,36,2024-07-06,Chongqing,None
u118910,M,22,2023-03-30,Shanghai,Silver
u118911,F,25,2024-11-20,Xi'an,None
u118912,Unknown,35,2023-11-26,Chengdu,None
u118913,F,37,2024-04-15,Hangzhou,Silver
u118914,F,33,2024-11-03,Xi'an,Platinum
u118915,F,39,2023-02-12,Xi'an,None
u118916,M,18,2024-04-11,Guangzhou,None
u118917,F,28,2023-02-24,Xi'an,None
u118918,F,46,2023-02-20,Shenzhen,None
u118919,Unknown,42,2023-12-20,Beijing,None
u118920,M,37,2024-11-07,Wuhan,Gold
u118921,M,30,2024-07-28,Shanghai,Silver
u118922,F,40,2023-09-06,Chongqing,Gold
u118923,M,35,2023-11-23,Shenzhen,Gold
u118924,M,19,2023-04-17,Guangzhou,Silver
u118925,M,39,2023-06-26,Xi'an,Silver
u118926,F,25,2023-05-09,Chengdu,None
u118927,F,38,2023-07-12,Shanghai,None
u118928,M,19,2024-02-29,Shenzhen,None
u118929,F,44,2023-04-04,Chengdu,None
u118930,M,29,2024-03-09,Hangzhou,None
u118931,F,23,2023-04-06,Wuhan,None
u118932,F,26,2024-11-19,Xi'an,None
u118933,F,29,2024-07-12,Xi'an,None
u118934,M,31,2024-09-30,Beijing,None
u118935,F,42,2023-10-27,Beijing,None
u118936,F,32,2023-12-31,Guangzhou,Silver
u118937,F,18,2024-05-30,Wuhan,Platinum
u118938,M,22,2024-07-29,Chengdu,None
u118939,M,54,2024-02-08,Chongqing,Gold
u118940,F,33,2023-08-24,Hangzhou,Silver
u118941,M,39,2024-11-11,Wuhan,None
u118942,M,29,2024-06-25,Shenzhen,None
u118943,F,23,2023-03-12,Xi'an,Silver
u118944,M,28,2023-12-16,Chongqing,Silver
u118945,Unknown,33,2024-10-09,Shenzhen,None
u118946,M,28,2023-03-26,Chongqing,Silver
u118947,F,47,2024-05-12,Chongqing,None
u118948,F,27,2023-12-31,Chengdu,None
u118949,F,23,2023-11-23,Hangzhou,None
u118950,F,38,2024-05-06,Hangzhou,None
u118951,M,39,2024-12-09,Wuhan,Silver
u118952,F,32,2023-06-09,Xi'an,None
u118953,F,27,2023-07-27,Beijing,Silver
u118954,M,18,2024-07-05,Guangzhou,None
u118955,F,41,2023-07-09,Nanjing,None
u118956,M,38,2024-12-30,Guangzhou,None
u118957,F,28,2024-10-28,Chengdu,Silver
u118958,M,32,2024-05-16,Shenzhen,Platinum
u118959,F,30,2023-05-03,Chengdu,None
u118960,F,45,2023-04-15,Guangzhou,None
u118961,M,23,2024-08-13,Guangzhou,None
u118962,F,27,2023-07-18,Chongqing,Gold
u118963,M,26,2023-07-31,Wuhan,Silver
u118964,M,34,2024-06-08,Guangzhou,Silver
u118965,M,32,2023-10-12,Wuhan,None
u118966,M,33,2023-11-20,Chengdu,Silver
u118967,M,24,2024-04-11,Beijing,None
u118968,F,43,2023-05-18,Shanghai,None
u118969,F,28,2023-12-22,Nanjing,None
u118970,F,41,2023-03-17,Beijing,None
u118971,M,57,2024-11-28,Shanghai,Silver
u118972,F,25,2024-12-26,Beijing,Silver
u118973,F,34,2024-02-15,Chongqing,None
u118974,M,30,2023-12-21,Nanjing,None
u118975,F,48,2024-11-28,Shanghai,None
u118976,F,29,2024-12-21,Chongqing,None
u118977,F,33,2023-03-11,Guangzhou,None
u118978,M,33,2024-07-10,Nanjing,None
u118979,M,31,2023-06-27,Beijing,None
u118980,F,38,2024-11-18,Shenzhen,None
u118981,F,32,2023-09-27,Nanjing,None
u118982,M,35,2024-11-14,Shanghai,None
u118983,M,33,2023-09-01,Shenzhen,Gold
u118984,F,27,2023-06-05,Xi'an,None
u118985,F,29,2023-07-08,Nanjing,None
u118986,F,36,2023-07-18,Guangzhou,None
u118987,M,36,2023-03-16,Guangzhou,Silver
u118988,M,41,2024-06-28,Shenzhen,None
u118989,M,46,2024-12-07,Shenzhen,None
u118990,M,27,2023-04-03,Wuhan,Silver
u118991,M,33,2024-10-07,Hangzhou,Gold
u118992,F,30,2023-07-11,Hangzhou,Gold
u118993,F,23,2023-04-16,Wuhan,None
u118994,F,36,2024-03-13,Wuhan,None
u118995,M,38,2023-08-19,Wuhan,None
u118996,M,23,2023-10-26,Beijing,None
u118997,M,29,2023-01-28,Wuhan,Silver
u118998,M,28,2023-11-10,Chengdu,Silver
u118999,F,19,2024-06-10,Guangzhou,None
u119000,M,31,2024-10-25,Nanjing,Platinum
u119001,M,22,2023-12-29,Shanghai,None
u119002,M,33,2024-01-05,Chongqing,None
u119003,M,34,2023-03-31,Chongqing,None
u119004,F,35,2024-12-02,Hangzhou,None
u119005,M,35,2024-12-05,Shenzhen,None
u119006,F,44,2024-06-21,Beijing,None
u119007,F,25,2024-09-13,Hangzhou,None
u119008,M,25,2023-12-17,Guangzhou,None
u119009,M,37,2024-03-20,Shenzhen,Silver
u119010,F,30,2023-05-09,Shenzhen,Silver
u119011,F,41,2023-03-23,Wuhan,None
u119012,M,36,2023-07-28,Nanjing,Silver
u119013,M,47,2023-02-15,Xi'an,Gold
u119014,M,31,2024-05-06,Nanjing,None
u119015,M,20,2023-01-01,Xi'an,Silver
u119016,M,34,2024-07-16,Beijing,None
u119017,M,31,2023-06-13,Shenzhen,None
u119018,M,36,2024-04-03,Beijing,Silver
u119019,M,37,2024-09-02,Hangzhou,None
u119020,M,27,2023-09-15,Shanghai,Gold
u119021,F,23,2023-04-10,Chongqing,None
u119022,F,30,2024-06-20,Xi'an,None
u119023,F,18,2023-05-27,Shenzhen,Silver
u119024,M,32,2024-08-05,Shenzhen,Gold
u119025,F,28,2023-01-14,Hangzhou,Silver
u119026,M,38,2024-03-05,Chengdu,None
u119027,F,18,2023-10-20,Hangzhou,None
u119028,M,32,2024-12-18,Xi'an,None
u119029,M,44,2023-09-26,Hangzhou,Gold
u119030,F,37,2024-03-30,Hangzhou,Gold
u119031,F,39,2023-12-04,Shenzhen,None
u119032,F,34,2024-03-11,Nanjing,None
u119033,M,18,2024-08-07,Shenzhen,Silver
u119034,M,33,2023-03-28,Chengdu,None
u119035,M,35,2023-12-17,Shenzhen,None
u119036,F,23,2024-02-28,Xi'an,Silver
u119037,F,30,2024-11-08,Hangzhou,Silver
u119038,F,18,2023-08-19,Chongqing,None
u119039,M,29,2024-12-04,Hangzhou,Silver
u119040,F,28,2024-07-21,Chengdu,Silver
u119041,M,43,2023-08-03,Xi'an,None
u119042,M,27,2024-11-29,Chengdu,None
u119043,F,29,2024-08-30,Wuhan,None
u119044,F,31,2024-11-09,Hangzhou,None
u119045,M,27,2024-03-23,Hangzhou,None
u119046,M,37,2023-05-16,Guangzhou,Silver
u119047,M,18,2024-12-19,Xi'an,None
u119048,M,41,2023-09-11,Chongqing,Silver
u119049,M,31,2023-11-25,Guangzhou,None
u119050,M,42,2024-06-11,Xi'an,None
u119051,M,18,2024-05-15,Shanghai,Gold
u119052,F,18,2024-11-02,Wuhan,None
u119053,F,29,2023-09-21,Nanjing,Silver
u119054,F,36,2024-01-08,Guangzhou,Platinum
u119055,Unknown,27,2023-03-01,Nanjing,Gold
u119056,F,36,2024-04-02,Wuhan,None
u119057,M,39,2024-04-04,Shenzhen,Silver
u119058,M,37,2024-11-29,Xi'an,Platinum
u119059,F,32,2023-07-06,Wuhan,Silver
u119060,F,32,2024-01-12,Chongqing,None
u119061,F,27,2024-02-18,Shanghai,Silver
u119062,F,31,2023-02-13,Hangzhou,Silver
u119063,M,23,2024-04-23,Beijing,None
u119064,M,25,2023-06-15,Beijing,None
u119065,M,36,2023-06-02,Chongqing,Gold
u119066,M,28,2023-06-01,Beijing,None
u119067,M,26,2023-04-07,Nanjing,Silver
u119068,M,35,2024-12-01,Nanjing,Silver
u119069,M,35,2023-05-17,Beijing,Silver
u119070,M,30,2023-08-05,Chengdu,None
u119071,M,30,2023-12-06,Chengdu,Silver
u119072,M,35,2023-07-28,Hangzhou,Silver
u119073,M,39,2023-02-21,Shenzhen,None
u119074,M,33,2023-07-17,Shanghai,None
u119075,F,22,2024-03-23,Shenzhen,None
u119076,F,30,2024-07-01,Chengdu,None
u119077,M,28,2023-04-15,Guangzhou,Silver
u119078,M,23,2023-12-26,Shanghai,None
u119079,F,35,2024-06-07,Hangzhou,None
u119080,F,36,2024-11-10,Chongqing,Gold
u119081,F,37,2024-04-22,Shenzhen,None
u119082,M,24,2023-08-02,Nanjing,None
u119083,F,33,2024-07-07,Hangzhou,None
u119084,F,31,2023-12-15,Wuhan,Platinum
u119085,F,34,2024-04-16,Chengdu,None
u119086,M,33,2023-03-08,Hangzhou,None
u119087,F,31,2023-06-18,Xi'an,Silver
u119088,F,30,2023-06-01,Chengdu,Silver
u119089,F,40,2024-04-18,Xi'an,None
u119090,M,25,2023-07-16,Guangzhou,None
u119091,F,30,2023-01-13,Xi'an,None
u119092,M,40,2023-06-11,Shanghai,Silver
u119093,M,25,2024-09-06,Wuhan,None
u119094,F,25,2024-10-04,Beijing,None
u119095,M,37,2024-08-30,Xi'an,Silver
u119096,F,20,2024-12-28,Nanjing,None
u119097,F,37,2024-12-13,Chongqing,Silver
u119098,M,28,2024-10-04,Beijing,None
u119099,F,35,2024-04-30,Beijing,Silver
u119100,F,22,2024-12-14,Wuhan,None
u119101,M,41,2023-11-28,Xi'an,Platinum
u119102,F,22,2023-02-17,Shanghai,None
u119103,M,37,2024-07-08,Guangzhou,Silver
u119104,M,22,2024-08-15,Shanghai,None
u119105,M,46,2023-03-09,Beijing,None
u119106,M,31,2023-08-22,Shanghai,None
u119107,M,47,2023-08-29,Wuhan,None
u119108,Unknown,25,2024-03-31,Shanghai,None
u119109,F,28,2024-12-11,Xi'an,None
u119110,F,41,2024-11-25,Beijing,None
u119111,M,20,2023-07-29,Hangzhou,None
u119112,F,26,2023-06-03,Hangzhou,Gold
u119113,M,35,2023-06-08,Hangzhou,Gold
u119114,M,23,2023-07-01,Nanjing,None
u119115,M,36,2023-07-03,Beijing,Gold
u119116,M,33,2024-07-21,Xi'an,Platinum
u119117,M,19,2024-09-30,Chengdu,None
u119118,F,39,2024-07-18,Wuhan,Gold
u119119,F,21,2023-07-19,Shanghai,None
u119120,M,38,2024-06-29,Chengdu,None
u119121,M,33,2023-02-15,Nanjing,None
u119122,M,28,2024-12-20,Guangzhou,Silver
u119123,F,23,2023-12-06,Nanjing,None
u119124,F,34,2024-07-15,Nanjing,None
u119125,F,25,2024-12-09,Chongqing,Silver
u119126,F,41,2024-05-10,Shanghai,None
u119127,M,41,2024-06-06,Wuhan,None
u119128,Unknown,45,2023-08-19,Xi'an,Gold
u119129,M,34,2023-03-27,Hangzhou,None
u119130,M,28,2023-05-26,Hangzhou,Silver
u119131,F,29,2024-11-01,Wuhan,None
u119132,M,29,2023-11-14,Chengdu,None
u119133,F,33,2024-06-18,Beijing,Gold
u119134,M,35,2023-12-26,Chongqing,Gold
u119135,F,41,2023-06-30,Xi'an,None
u119136,M,32,2024-07-27,Guangzhou,None
u119137,M,20,2023-03-15,Nanjing,Silver
u119138,F,28,2024-06-12,Hangzhou,None
u119139,F,44,2023-09-12,Shenzhen,None
u119140,F,19,2023-12-31,Nanjing,Silver
u119141,F,37,2023-09-21,Xi'an,Silver
u119142,F,28,2023-07-04,Shenzhen,Silver
u119143,F,24,2024-03-07,Hangzhou,None
u119144,M,35,2024-11-23,Guangzhou,Silver
u119145,M,44,2024-05-02,Guangzhou,None
u119146,M,34,2024-12-30,Nanjing,None
u119147,F,29,2023-04-16,Xi'an,Silver
u119148,M,21,2024-03-09,Chengdu,Silver
u119149,F,31,2024-07-20,Guangzhou,Silver
u119150,F,21,2023-05-17,Hangzhou,Silver
u119151,F,29,2023-10-15,Wuhan,None
u119152,M,31,2023-12-09,Shenzhen,None
u119153,M,18,2023-12-18,Nanjing,None
u119154,F,43,2024-07-22,Nanjing,None
u119155,M,22,2024-09-03,Chengdu,None
u119156,M,30,2023-01-05,Chongqing,Gold
u119157,M,36,2024-09-15,Shanghai,None
u119158,M,42,2024-03-24,Shenzhen,None
u119159,M,25,2024-05-12,Chengdu,Silver
u119160,F,18,2024-08-29,Guangzhou,Silver
u119161,M,40,2023-08-11,Shenzhen,None
u119162,F,22,2024-11-28,Chengdu,Silver
u119163,M,34,2023-05-17,Beijing,None
u119164,F,35,2024-06-21,Guangzhou,Silver
u119165,F,18,2024-12-03,Xi'an,None
u119166,M,19,2023-07-13,Xi'an,Silver
u119167,M,28,2023-12-03,Xi'an,Gold
u119168,M,18,2023-01-06,Xi'an,None
u119169,F,21,2023-08-01,Xi'an,None
u119170,F,32,2024-08-09,Shenzhen,None
u119171,F,31,2024-05-19,Nanjing,Gold
u119172,M,34,2024-11-06,Beijing,None
u119173,M,35,2023-08-19,Chengdu,None
u119174,M,18,2023-04-01,Shanghai,None
u119175,M,21,2024-09-16,Chongqing,Platinum
u119176,F,38,2023-12-06,Shenzhen,None
u119177,M,44,2024-10-03,Xi'an,Silver
u119178,F,24,2024-09-04,Chengdu,None
u119179,F,34,2024-06-22,Shanghai,None
u119180,F,38,2024-06-13,Beijing,Platinum
u119181,M,33,2024-12-17,Shanghai,None
u119182,F,30,2023-07-29,Chongqing,None
u119183,Unknown,26,2024-01-15,Beijing,Silver
u119184,F,47,2023-01-11,Guangzhou,None
u119185,F,32,2024-05-30,Wuhan,Silver
u119186,F,35,2024-09-06,Nanjing,None
u119187,F,34,2024-12-17,Beijing,Gold
u119188,M,25,2024-08-17,Chongqing,None
u119189,F,32,2024-07-08,Guangzhou,None
u119190,F,29,2024-07-04,Nanjing,Gold
u119191,Unknown,29,2024-10-26,Chengdu,None
u119192,F,34,2023-03-25,Hangzhou,None
u119193,M,24,2023-12-03,Chengdu,None
u119194,F,22,2023-02-24,Wuhan,None
u119195,F,36,2023-11-17,Beijing,None
u119196,M,27,2023-04-03,Nanjing,Silver
u119197,M,29,2023-04-18,Xi'an,None
u119198,F,18,2023-12-16,Xi'an,Platinum
u119199,M,39,2024-02-13,Guangzhou,Silver
u119200,M,36,2024-07-02,Shenzhen,None
u119201,M,37,2024-09-25,Shenzhen,None
u119202,F,35,2024-08-09,Wuhan,None
u119203,M,19,2023-07-27,Nanjing,None
u119204,M,33,2024-05-03,Wuhan,None
u119205,F,27,2023-03-14,Chengdu,Gold
u119206,F,24,2023-04-01,Guangzhou,Silver
u119207,Unknown,36,2024-03-23,Xi'an,None
u119208,M,45,2023-08-23,Xi'an,None
u119209,F,43,2024-12-26,Chongqing,None
u119210,M,36,2024-08-02,Chongqing,None
u119211,F,31,2023-08-12,Shanghai,Silver
u119212,F,30,2023-08-04,Wuhan,Silver
u119213,M,24,2023-06-15,Guangzhou,None
u119214,F,29,2024-03-09,Xi'an,None
u119215,M,39,2023-03-02,Shanghai,None
u119216,F,46,2023-03-11,Xi'an,None
u119217,M,25,2024-06-26,Shanghai,Platinum
u119218,F,18,2023-07-04,Nanjing,Gold
u119219,M,27,2023-05-07,Nanjing,None
u119220,M,39,2024-10-11,Wuhan,None
u119221,Unknown,48,2023-05-20,Shenzhen,Silver
u119222,F,42,2023-09-20,Shenzhen,None
u119223,F,42,2024-08-22,Wuhan,None
u119224,M,25,2023-06-05,Hangzhou,None
u119225,M,25,2023-11-27,Hangzhou,None
u119226,F,21,2024-04-24,Chongqing,None
u119227,F,26,2024-09-23,Chengdu,Silver
u119228,M,39,2023-11-17,Chongqing,None
u119229,F,44,2023-06-13,Guangzhou,None
u119230,M,34,2023-11-22,Shanghai,None
u119231,M,29,2023-05-18,Wuhan,None
u119232,M,23,2023-07-21,Beijing,None
u119233,F,31,2023-03-31,Beijing,None
u119234,F,33,2024-03-24,Chengdu,None
u119235,F,20,2024-08-08,Chengdu,None
u119236,F,39,2024-03-21,Shanghai,None
u119237,M,28,2024-04-26,Chongqing,None
u119238,F,38,2024-11-07,Nanjing,None
u119239,F,31,2024-10-14,Beijing,None
u119240,F,34,2023-12-24,Shenzhen,None
u119241,M,26,2024-08-22,Shenzhen,None
u119242,F,29,2023-01-19,Shanghai,None
u119243,F,37,2023-01-30,Guangzhou,Gold
u119244,Unknown,30,2023-08-02,Shanghai,None
u119245,Unknown,23,2024-02-20,Hangzhou,Silver
u119246,F,32,2023-06-17,Shanghai,Silver
u119247,M,35,2024-10-16,Nanjing,None
u119248,F,42,2024-12-10,Hangzhou,None
u119249,F,41,2023-12-22,Chongqing,Silver
u119250,F,31,2023-12-30,Shanghai,Silver
u119251,M,27,2023-12-02,Guangzhou,None
u119252,M,30,2023-03-26,Wuhan,None
u119253,M,27,2023-04-14,Beijing,None
u119254,M,36,2023-04-28,Xi'an,Gold
u119255,M,40,2023-02-07,Shanghai,None
u119256,F,41,2024-04-27,Wuhan,None
u119257,M,28,2024-04-25,Wuhan,None
u119258,M,27,2023-05-16,Wuhan,None
u119259,M,28,2023-03-17,Shenzhen,Platinum
u119260,M,18,2023-10-22,Shanghai,None
u119261,Unknown,22,2023-11-12,Shanghai,None
u119262,M,31,2024-05-11,Nanjing,None
u119263,M,35,2024-09-12,Beijing,None
u119264,F,35,2024-07-21,Shanghai,None
u119265,F,25,2023-01-18,Guangzhou,None
u119266,M,28,2024-03-07,Nanjing,Gold
u119267,F,29,2024-09-07,Wuhan,Gold
u119268,F,28,2023-05-29,Shenzhen,None
u119269,F,37,2024-03-15,Shenzhen,Silver
u119270,F,21,2023-08-07,Chongqing,None
u119271,Unknown,22,2023-01-06,Beijing,Gold
u119272,M,29,2024-11-01,Beijing,None
u119273,M,21,2024-09-01,Nanjing,None
u119274,M,18,2023-09-08,Xi'an,Silver
u119275,M,20,2023-03-02,Shanghai,None
