order_id,user_id,order_date,order_status,pay_amount,order_month
o321573,u119734,2024-12-17,completed,253.84,2024-12
o321574,u100902,2024-12-27,completed,517.57,2024-12
o321575,u110374,2024-08-20,completed,1619.03,2024-08
o321576,u113575,2024-10-15,completed,6464.19,2024-10
o321577,u104967,2024-05-07,completed,3964.95,2024-05
o321578,u106898,2024-12-23,completed,331.59,2024-12
o321579,u110092,2024-06-21,completed,12793.26,2024-06
o321580,u113296,2024-11-10,completed,493.44,2024-11
o321581,u102179,2024-12-13,completed,359.49,2024-12
o321582,u108385,2024-05-08,completed,6580.85,2024-05
o321583,u113705,2024-12-11,pending,163.0,2024-12
o321584,u104004,2024-12-21,completed,570.76,2024-12
o321585,u100456,2023-01-16,completed,578.44,2023-01
o321586,u101991,2024-05-13,cancelled,420.16,2024-05
o321587,u108142,2024-12-29,completed,2737.84,2024-12
o321588,u118621,2023-03-19,completed,20384.86,2023-03
o321589,u111707,2024-05-16,completed,1553.34,2024-05
o321590,u104047,2024-12-05,completed,10516.28,2024-12
o321591,u111069,2024-06-19,completed,50.42,2024-06
o321592,u102281,2024-11-07,completed,3776.06,2024-11
o321593,u112618,2024-12-16,completed,395.33,2024-12
o321594,u118565,2023-09-24,completed,223.96,2023-09
o321595,u110863,2023-10-03,completed,630.14,2023-10
o321596,u102555,2024-11-13,completed,540.32,2024-11
o321597,u100688,2024-03-04,completed,3439.77,2024-03
o321598,u115274,2024-01-07,completed,7814.31,2024-01
o321599,u104986,2024-09-12,refunded,0.0,2024-09
o321600,u114130,2024-12-30,cancelled,201.93,2024-12
o321601,u118684,2023-08-30,shipped,1487.88,2023-08
o321602,u104877,2024-11-01,completed,2289.99,2024-11
o321603,u115511,2024-10-12,shipped,2525.1,2024-10
o321604,u108352,2024-11-17,shipped,1300.61,2024-11
o321605,u118169,2024-07-27,completed,6113.41,2024-07
o321606,u109217,2024-11-22,completed,882.0,2024-11
o321607,u105585,2023-01-10,refunded,0.0,2023-01
o321608,u113014,2024-08-23,completed,3668.45,2024-08
o321609,u109716,2023-07-01,completed,2451.45,2023-07
o321610,u111358,2024-09-15,completed,167.52,2024-09
o321611,u103285,2024-11-15,completed,3273.09,2024-11
o321612,u114515,2024-05-16,completed,67.91,2024-05
o321613,u105483,2024-10-15,completed,886.91,2024-10
o321614,u115187,2024-12-30,completed,2380.83,2024-12
o321615,u111429,2024-12-29,completed,3470.18,2024-12
o321616,u107212,2024-01-06,completed,46.19,2024-01
o321617,u118575,2023-09-24,shipped,2637.2,2023-09
o321618,u101010,2024-09-30,cancelled,207.7,2024-09
o321619,u103061,2024-06-18,completed,5218.16,2024-06
o321620,u114678,2023-05-13,completed,1701.62,2023-05
o321621,u119246,2023-05-25,completed,5244.48,2023-05
o321622,u106552,2024-01-10,completed,101.88,2024-01
o321623,u102788,2024-12-30,completed,1225.81,2024-12
o321624,u111602,2024-02-14,shipped,459.09,2024-02
o321625,u102213,2023-05-02,completed,373.46,2023-05
o321626,u104223,2024-02-27,completed,404.31,2024-02
o321627,u112038,2023-10-08,completed,1437.7,2023-10
o321628,u112051,2024-03-02,refunded,0.0,2024-03
o321629,u118424,2024-07-08,refunded,0.0,2024-07
o321630,u118819,2024-12-27,completed,583.4,2024-12
o321631,u105194,2023-02-11,completed,3326.84,2023-02
o321632,u106387,2024-11-15,completed,5207.93,2024-11
o321633,u118256,2023-01-24,completed,6840.41,2023-01
o321634,u102559,2023-05-25,completed,951.28,2023-05
o321635,u111364,2024-04-23,shipped,5522.97,2024-04
o321636,u107018,2024-12-14,completed,260.98,2024-12
o321637,u109486,2024-08-17,cancelled,506.72,2024-08
o321638,u108907,2024-09-29,completed,1090.73,2024-09
o321639,u104287,2023-03-10,completed,4306.47,2023-03
o321640,u110424,2024-12-10,completed,329.94,2024-12
o321641,u108208,2024-02-06,completed,393.69,2024-02
o321642,u105519,2023-08-15,completed,284.23,2023-08
o321643,u113423,2023-03-03,completed,1869.19,2023-03
o321644,u107119,2024-12-17,completed,10169.94,2024-12
o321645,u113410,2024-04-22,completed,583.17,2024-04
o321646,u104599,2024-11-19,completed,362.2,2024-11
o321647,u119628,2024-07-27,completed,2721.55,2024-07
o321648,u114635,2024-08-21,completed,647.92,2024-08
o321649,u109021,2024-12-29,completed,4520.85,2024-12
o321650,u102395,2024-10-10,completed,170.8,2024-10
o321651,u118814,2024-08-31,completed,4771.67,2024-08
o321652,u110555,2024-08-08,refunded,0.0,2024-08
o321653,u118163,2024-07-27,completed,6167.03,2024-07
o321654,u117355,2024-12-30,completed,116.31,2024-12
o321655,u119256,2024-02-20,completed,1495.7,2024-02
o321656,u105868,2023-02-16,completed,1002.72,2023-02
o321657,u108702,2023-05-26,cancelled,387.69,2023-05
o321658,u103682,2024-11-30,completed,8174.36,2024-11
o321659,u113406,2024-12-26,completed,8878.95,2024-12
o321660,u100444,2023-04-10,completed,952.23,2023-04
o321661,u111967,2023-05-12,completed,1435.0,2023-05
o321662,u110987,2023-05-15,completed,2619.11,2023-05
o321663,u101081,2023-08-26,completed,5679.93,2023-08
o321664,u109006,2023-06-16,completed,367.38,2023-06
o321665,u107921,2024-03-17,completed,13947.42,2024-03
o321666,u111010,2024-04-14,completed,437.42,2024-04
o321667,u112517,2024-07-18,refunded,0.0,2024-07
o321668,u111040,2024-11-28,completed,3684.27,2024-11
o321669,u106007,2024-08-25,completed,2206.7,2024-08
o321670,u113304,2023-05-03,completed,10661.23,2023-05
o321671,u105222,2024-12-03,completed,1289.81,2024-12
o321672,u109206,2024-11-14,shipped,2252.32,2024-11
o321673,u113903,2024-11-21,shipped,375.48,2024-11
o321674,u118147,2024-08-19,completed,2019.28,2024-08
o321675,u103841,2024-04-29,completed,4495.35,2024-04
o321676,u114183,2023-08-16,completed,685.04,2023-08
o321677,u104769,2024-12-29,refunded,0.0,2024-12
o321678,u112931,2024-12-18,pending,159.45,2024-12
o321679,u101936,2023-11-15,completed,577.74,2023-11
o321680,u115686,2024-01-30,completed,117.75,2024-01
o321681,u108265,2023-03-29,completed,1500.84,2023-03
o321682,u107339,2024-11-13,completed,1442.28,2024-11
o321683,u114168,2024-10-06,completed,667.89,2024-10
o321684,u102480,2024-11-28,completed,418.83,2024-11
o321685,u100068,2023-05-24,completed,3135.6,2023-05
o321686,u115376,2023-05-31,completed,1285.75,2023-05
o321687,u117137,2024-12-14,completed,429.78,2024-12
o321688,u111575,2024-10-20,completed,6275.51,2024-10
o321689,u114836,2024-01-08,completed,205.66,2024-01
o321690,u103274,2024-05-20,completed,2138.35,2024-05
o321691,u115445,2024-04-28,completed,4979.99,2024-04
o321692,u102131,2024-06-19,completed,511.75,2024-06
o321693,u105362,2024-03-21,completed,340.23,2024-03
o321694,u109783,2024-12-29,completed,7805.91,2024-12
o321695,u111222,2024-02-25,completed,16614.88,2024-02
o321696,u106806,2024-04-02,shipped,3158.98,2024-04
o321697,u101857,2024-12-14,pending,913.77,2024-12
o321698,u103692,2023-01-15,completed,3322.09,2023-01
o321699,u113122,2024-11-26,completed,569.85,2024-11
o321700,u100480,2023-10-29,completed,17274.11,2023-10
o321701,u103204,2024-08-28,completed,805.11,2024-08
o321702,u108086,2023-11-28,completed,209.75,2023-11
o321703,u115230,2024-12-19,refunded,0.0,2024-12
o321704,u113874,2024-12-26,completed,104.92,2024-12
o321705,u104119,2023-08-31,completed,411.46,2023-08
o321706,u112061,2024-12-21,completed,136.6,2024-12
o321707,u117714,2023-07-02,completed,5476.5,2023-07
o321708,u107197,2024-05-15,completed,207.26,2024-05
o321709,u112359,2023-01-27,refunded,0.0,2023-01
o321710,u112717,2024-04-05,completed,1063.56,2024-04
o321711,u104835,2023-04-25,completed,440.06,2023-04
o321712,u110452,2024-10-06,completed,3241.26,2024-10
o321713,u110191,2024-10-14,completed,1283.11,2024-10
o321714,u119189,2023-06-11,completed,7354.78,2023-06
o321715,u118006,2024-12-02,completed,1182.76,2024-12
o321716,u105148,2023-10-13,completed,301.08,2023-10
o321717,u108868,2024-01-08,refunded,0.0,2024-01
o321718,u118777,2023-06-04,completed,31.54,2023-06
o321719,u119948,2024-12-11,completed,3127.9,2024-12
o321720,u102647,2024-06-30,completed,1570.24,2024-06
o321721,u110364,2024-12-15,completed,4342.42,2024-12
o321722,u106695,2024-05-03,completed,19558.09,2024-05
o321723,u109398,2024-04-05,completed,1835.5,2024-04
o321724,u113946,2024-05-31,completed,1496.75,2024-05
o321725,u116889,2024-06-21,completed,609.31,2024-06
o321726,u116364,2024-03-28,completed,1115.52,2024-03
o321727,u106810,2024-06-02,completed,1455.06,2024-06
o321728,u118890,2024-06-16,completed,1091.85,2024-06
o321729,u117400,2024-12-30,shipped,5912.32,2024-12
o321730,u101754,2024-09-22,completed,6161.74,2024-09
o321731,u103190,2024-12-15,completed,2400.0,2024-12
o321732,u109493,2024-06-22,completed,203.13,2024-06
o321733,u118240,2024-08-27,shipped,346.92,2024-08
o321734,u100730,2023-02-18,completed,1214.56,2023-02
o321735,u112800,2023-12-24,completed,263.98,2023-12
o321736,u107694,2024-12-02,completed,3043.68,2024-12
o321737,u112965,2024-02-14,completed,617.55,2024-02
o321738,u108726,2024-11-05,completed,1586.72,2024-11
o321739,u117330,2023-02-11,completed,1377.87,2023-02
o321740,u103665,2024-08-10,completed,10338.76,2024-08
o321741,u100590,2024-12-30,completed,4033.56,2024-12
o321742,u107061,2024-11-01,completed,5918.56,2024-11
o321743,u118241,2024-10-26,completed,16603.41,2024-10
o321744,u118292,2024-06-18,completed,2134.51,2024-06
o321745,u119737,2023-12-21,completed,5436.32,2023-12
o321746,u105212,2024-04-24,completed,114.56,2024-04
o321747,u100121,2024-07-12,shipped,540.96,2024-07
o321748,u114900,2024-11-01,completed,9807.83,2024-11
o321749,u117958,2023-08-07,completed,651.72,2023-08
o321750,u117814,2024-03-15,completed,1240.86,2024-03
o321751,u102907,2024-12-16,completed,1064.57,2024-12
o321752,u109826,2023-01-14,completed,109.65,2023-01
o321753,u105825,2024-12-07,completed,3692.84,2024-12
o321754,u104546,2023-03-18,completed,7500.34,2023-03
o321755,u110633,2024-11-24,completed,7954.53,2024-11
o321756,u100509,2024-12-30,completed,1329.76,2024-12
o321757,u113089,2024-11-14,completed,3017.45,2024-11
o321758,u116896,2024-07-25,shipped,677.7,2024-07
o321759,u117316,2023-06-29,cancelled,1553.05,2023-06
o321760,u104857,2023-03-23,completed,339.72,2023-03
o321761,u106349,2024-04-15,completed,1208.21,2024-04
o321762,u118489,2024-04-22,completed,23664.06,2024-04
o321763,u116911,2023-10-30,completed,1646.33,2023-10
o321764,u103163,2024-04-12,completed,7154.63,2024-04
o321765,u105695,2023-12-28,completed,5794.26,2023-12
o321766,u100411,2023-03-21,completed,484.65,2023-03
o321767,u118501,2024-05-22,completed,12339.31,2024-05
o321768,u115643,2024-06-19,cancelled,4884.23,2024-06
o321769,u104689,2024-10-26,completed,242.4,2024-10
o321770,u105326,2024-08-05,completed,1316.19,2024-08
o321771,u100909,2024-12-24,completed,1464.21,2024-12
o321772,u115637,2024-02-27,completed,895.17,2024-02
o321773,u101042,2023-10-16,completed,1571.14,2023-10
o321774,u109053,2023-04-07,completed,829.94,2023-04
o321775,u100274,2024-03-31,completed,650.2,2024-03
o321776,u104991,2023-03-15,completed,10254.34,2023-03
o321777,u103238,2024-06-18,completed,124.64,2024-06
o321778,u113216,2024-12-22,completed,4628.04,2024-12
o321779,u118597,2024-07-27,completed,8407.12,2024-07
o321780,u116415,2024-10-05,pending,1076.74,2024-10
o321781,u103085,2024-12-20,cancelled,445.28,2024-12
o321782,u103937,2023-07-03,completed,1335.94,2023-07
o321783,u108854,2024-08-05,completed,1380.56,2024-08
o321784,u108018,2024-03-07,completed,839.76,2024-03
o321785,u119032,2024-08-27,completed,489.27,2024-08
o321786,u110009,2023-06-26,completed,1260.0,2023-06
o321787,u103422,2024-03-06,completed,7108.87,2024-03
o321788,u107541,2024-10-28,completed,2579.39,2024-10
o321789,u115670,2024-08-19,refunded,0.0,2024-08
o321790,u119394,2024-11-12,completed,9038.58,2024-11
o321791,u116275,2024-05-22,completed,12268.77,2024-05
o321792,u107607,2023-08-15,completed,321.8,2023-08
o321793,u115290,2023-10-25,completed,2279.91,2023-10
o321794,u107480,2024-11-21,completed,5141.76,2024-11
o321795,u108862,2024-02-28,completed,1280.0,2024-02
o321796,u116964,2024-04-18,completed,57.58,2024-04
o321797,u102061,2024-12-10,completed,1472.69,2024-12
o321798,u110517,2023-10-12,completed,2258.0,2023-10
o321799,u111566,2024-12-05,completed,2001.51,2024-12
o321800,u117234,2023-06-12,completed,3419.3,2023-06
o321801,u116489,2023-07-17,completed,364.49,2023-07
o321802,u104329,2024-03-02,completed,1118.67,2024-03
o321803,u100127,2024-12-07,completed,69.96,2024-12
o321804,u111561,2024-11-05,completed,2343.28,2024-11
o321805,u117655,2024-11-20,completed,524.07,2024-11
o321806,u100501,2023-09-06,completed,1627.78,2023-09
o321807,u116188,2024-12-30,completed,3227.03,2024-12
o321808,u106788,2023-05-13,completed,10027.63,2023-05
o321809,u117431,2023-05-29,completed,36.14,2023-05
o321810,u109613,2024-03-06,shipped,663.96,2024-03
o321811,u104049,2024-07-22,completed,2386.79,2024-07
o321812,u109263,2024-11-16,completed,5708.83,2024-11
o321813,u111035,2024-10-08,cancelled,3297.55,2024-10
o321814,u106524,2024-12-21,completed,1351.32,2024-12
o321815,u105369,2024-09-04,completed,5634.36,2024-09
o321816,u113411,2023-04-13,completed,652.56,2023-04
o321817,u112078,2024-06-08,completed,41.6,2024-06
o321818,u102900,2024-11-22,completed,3293.66,2024-11
o321819,u115799,2024-06-18,completed,1674.96,2024-06
o321820,u119920,2023-06-24,completed,5498.0,2023-06
o321821,u112993,2024-10-26,completed,147.21,2024-10
o321822,u105173,2024-11-07,completed,5905.94,2024-11
o321823,u114464,2024-11-19,completed,2232.93,2024-11
o321824,u109039,2024-02-21,completed,606.13,2024-02
o321825,u101974,2024-10-19,completed,1097.43,2024-10
o321826,u104838,2024-11-10,shipped,3675.3,2024-11
o321827,u114123,2024-03-31,completed,1116.18,2024-03
o321828,u104947,2024-04-26,completed,3130.9,2024-04
o321829,u112414,2024-06-26,completed,1595.03,2024-06
o321830,u116893,2024-09-11,completed,307.68,2024-09
o321831,u113621,2024-01-10,completed,1188.27,2024-01
o321832,u113133,2023-08-07,completed,727.79,2023-08
o321833,u118795,2023-11-12,completed,4646.86,2023-11
o321834,u100767,2024-07-26,completed,196.47,2024-07
o321835,u113893,2024-11-14,completed,154.44,2024-11
o321836,u109452,2024-12-19,completed,316.93,2024-12
o321837,u108037,2024-12-23,refunded,0.0,2024-12
o321838,u107359,2024-08-20,completed,1182.84,2024-08
o321839,u116108,2024-12-17,completed,1299.72,2024-12
o321840,u105030,2023-11-28,completed,1261.48,2023-11
o321841,u105726,2024-05-17,completed,93.61,2024-05
o321842,u113795,2023-10-14,completed,5832.44,2023-10
o321843,u101316,2023-07-06,completed,12473.03,2023-07
o321844,u112569,2024-10-11,shipped,397.76,2024-10
o321845,u116469,2023-10-31,shipped,1063.92,2023-10
o321846,u115917,2024-08-14,completed,632.64,2024-08
o321847,u101855,2023-04-12,completed,4555.98,2023-04
o321848,u108656,2023-08-10,completed,360.1,2023-08
o321849,u107935,2024-01-14,completed,4419.74,2024-01
o321850,u118032,2024-04-08,completed,235.11,2024-04
o321851,u101545,2023-11-21,completed,8969.1,2023-11
o321852,u107626,2024-11-04,completed,2585.52,2024-11
o321853,u116414,2023-03-29,completed,5470.06,2023-03
o321854,u111857,2024-08-08,refunded,0.0,2024-08
o321855,u100722,2023-02-09,completed,1805.3,2023-02
o321856,u117909,2024-12-24,completed,1756.47,2024-12
o321857,u114008,2024-09-21,completed,969.43,2024-09
o321858,u104684,2024-10-19,completed,2259.91,2024-10
o321859,u109107,2024-10-26,completed,10930.75,2024-10
o321860,u104158,2024-07-27,completed,95.44,2024-07
o321861,u110155,2023-06-04,completed,4022.14,2023-06
o321862,u106560,2024-04-29,completed,2253.83,2024-04
o321863,u111890,2024-11-15,completed,1625.08,2024-11
o321864,u112721,2024-12-30,completed,12900.8,2024-12
o321865,u116300,2024-01-16,completed,140.19,2024-01
o321866,u108374,2024-09-26,refunded,0.0,2024-09
o321867,u105681,2024-12-30,completed,67.52,2024-12
o321868,u106707,2024-08-20,completed,5263.51,2024-08
o321869,u113738,2024-12-03,pending,6720.25,2024-12
o321870,u102390,2024-08-30,cancelled,393.96,2024-08
o321871,u110633,2024-05-10,completed,1792.93,2024-05
o321872,u115437,2024-10-15,completed,2060.24,2024-10
o321873,u104465,2024-12-17,completed,1940.51,2024-12
o321874,u103267,2024-11-26,pending,408.29,2024-11
o321875,u104941,2024-12-19,completed,977.48,2024-12
o321876,u116764,2024-12-29,completed,555.3,2024-12
o321877,u112660,2024-11-13,completed,493.4,2024-11
o321878,u117659,2024-12-11,completed,264.25,2024-12
o321879,u111702,2023-11-30,completed,4199.58,2023-11
o321880,u119934,2023-07-31,shipped,773.51,2023-07
o321881,u106363,2024-03-29,shipped,600.5,2024-03
o321882,u104126,2024-01-18,completed,3836.92,2024-01
o321883,u113548,2024-04-24,refunded,0.0,2024-04
o321884,u106150,2023-07-11,completed,193.15,2023-07
o321885,u111679,2024-04-29,completed,455.56,2024-04
o321886,u109001,2024-12-07,completed,3507.98,2024-12
o321887,u117817,2023-03-14,completed,1741.77,2023-03
o321888,u107819,2023-11-21,completed,4242.36,2023-11
o321889,u101677,2024-04-08,completed,213.01,2024-04
o321890,u117192,2024-08-24,completed,540.15,2024-08
o321891,u112330,2024-05-12,completed,1393.74,2024-05
o321892,u105405,2023-02-18,completed,1284.4,2023-02
o321893,u118440,2024-09-26,completed,7979.59,2024-09
o321894,u107571,2024-10-31,completed,5951.19,2024-10
o321895,u112275,2023-06-07,completed,1318.3,2023-06
o321896,u115811,2023-01-21,completed,770.32,2023-01
o321897,u115384,2024-08-07,completed,393.97,2024-08
o321898,u100501,2024-12-18,completed,37.08,2024-12
o321899,u100130,2024-11-14,completed,208.1,2024-11
o321900,u105156,2024-07-02,shipped,1177.7,2024-07
o321901,u118843,2024-02-26,completed,132.39,2024-02
o321902,u103657,2023-02-06,completed,1413.38,2023-02
o321903,u118619,2024-11-26,shipped,6277.04,2024-11
o321904,u100235,2023-10-21,pending,2526.28,2023-10
o321905,u107315,2024-12-30,completed,11342.19,2024-12
o321906,u105885,2023-04-12,shipped,738.56,2023-04
o321907,u105327,2024-12-21,completed,281.95,2024-12
o321908,u112868,2023-11-13,completed,5704.82,2023-11
o321909,u117271,2024-12-23,completed,2099.69,2024-12
o321910,u103788,2024-05-12,completed,210.74,2024-05
o321911,u108775,2023-10-26,completed,208.95,2023-10
o321912,u101823,2023-05-29,completed,9051.86,2023-05
o321913,u116491,2023-06-21,completed,731.36,2023-06
o321914,u117047,2024-12-28,completed,1190.34,2024-12
o321915,u103541,2023-12-22,completed,6489.08,2023-12
o321916,u114360,2024-12-30,completed,3499.21,2024-12
o321917,u115818,2024-12-10,completed,846.18,2024-12
o321918,u119671,2024-11-11,completed,665.02,2024-11
o321919,u100531,2024-11-03,completed,14502.34,2024-11
o321920,u107476,2024-12-22,completed,1823.68,2024-12
o321921,u104595,2023-10-20,completed,2369.39,2023-10
o321922,u119568,2024-12-24,completed,9045.99,2024-12
o321923,u108959,2024-05-23,pending,2162.78,2024-05
o321924,u119558,2024-11-16,completed,2135.73,2024-11
o321925,u114828,2024-11-28,completed,1073.18,2024-11
o321926,u113332,2024-12-11,completed,2295.66,2024-12
o321927,u100284,2024-05-24,completed,2235.69,2024-05
o321928,u118394,2023-11-19,completed,1035.27,2023-11
o321929,u112359,2024-12-18,completed,5667.97,2024-12
o321930,u113985,2023-03-30,completed,297.61,2023-03
o321931,u118222,2024-08-21,completed,1138.87,2024-08
o321932,u113865,2024-11-21,completed,7624.72,2024-11
o321933,u112897,2024-12-19,pending,339.0,2024-12
o321934,u107887,2023-06-15,completed,850.99,2023-06
o321935,u118425,2024-06-05,completed,4170.79,2024-06
o321936,u105126,2024-10-22,completed,2764.34,2024-10
o321937,u108696,2024-12-24,completed,1218.61,2024-12
o321938,u101008,2024-09-22,shipped,9364.7,2024-09
o321939,u107404,2023-11-03,completed,422.52,2023-11
o321940,u108546,2023-07-06,completed,381.22,2023-07
o321941,u107417,2024-04-19,shipped,437.42,2024-04
o321942,u103767,2023-08-16,completed,2176.04,2023-08
o321943,u103108,2024-10-27,completed,840.27,2024-10
o321944,u113893,2024-07-20,completed,609.05,2024-07
o321945,u119062,2023-11-10,completed,938.29,2023-11
o321946,u114985,2024-09-15,completed,1662.87,2024-09
o321947,u116844,2023-05-12,completed,2405.36,2023-05
o321948,u105862,2024-09-22,completed,4868.57,2024-09
o321949,u110024,2024-10-11,completed,525.69,2024-10
o321950,u107346,2023-01-25,completed,1889.53,2023-01
o321951,u115524,2024-10-12,shipped,1244.94,2024-10
o321952,u101765,2024-01-31,completed,778.44,2024-01
o321953,u109783,2023-03-09,completed,7020.22,2023-03
o321954,u111977,2024-05-03,completed,1386.54,2024-05
o321955,u117248,2024-03-05,refunded,0.0,2024-03
o321956,u117694,2024-10-27,completed,505.64,2024-10
o321957,u110997,2024-10-23,completed,481.6,2024-10
o321958,u113580,2024-05-10,completed,769.47,2024-05
o321959,u119171,2024-10-06,completed,312.37,2024-10
o321960,u100028,2024-12-15,completed,266.54,2024-12
o321961,u119052,2023-03-23,completed,1207.7,2023-03
o321962,u109814,2023-07-22,completed,1940.63,2023-07
o321963,u110425,2024-06-07,completed,756.59,2024-06
o321964,u116539,2024-12-12,completed,2974.72,2024-12
o321965,u103176,2024-07-06,completed,834.56,2024-07
o321966,u111968,2023-08-31,completed,10585.85,2023-08
o321967,u112829,2024-12-28,completed,2202.07,2024-12
o321968,u106645,2023-10-18,completed,4524.7,2023-10
o321969,u118887,2024-12-09,completed,432.24,2024-12
o321970,u118741,2024-12-30,completed,4615.05,2024-12
o321971,u116981,2024-09-11,completed,250.03,2024-09
o321972,u105951,2023-09-12,completed,3437.37,2023-09
o321973,u113299,2024-06-30,completed,2982.99,2024-06
o321974,u118443,2024-10-16,completed,6112.17,2024-10
o321975,u102999,2023-07-08,completed,7501.82,2023-07
o321976,u103730,2024-12-30,completed,162.24,2024-12
o321977,u104899,2024-12-29,completed,548.92,2024-12
o321978,u104237,2024-07-05,completed,1749.87,2024-07
o321979,u110208,2024-12-06,completed,1011.06,2024-12
o321980,u104740,2024-12-30,refunded,0.0,2024-12
o321981,u119753,2024-10-11,completed,48.04,2024-10
o321982,u103620,2024-08-28,completed,1077.85,2024-08
o321983,u103313,2024-09-10,completed,3323.39,2024-09
o321984,u106698,2024-07-24,completed,1349.23,2024-07
o321985,u106454,2024-12-24,pending,527.73,2024-12
o321986,u114936,2023-07-08,completed,11248.99,2023-07
o321987,u109171,2024-06-17,completed,736.83,2024-06
o321988,u107432,2023-01-22,completed,4588.98,2023-01
o321989,u112107,2024-12-22,cancelled,4177.22,2024-12
o321990,u118764,2024-01-21,pending,727.14,2024-01
o321991,u117167,2024-06-11,completed,3282.47,2024-06
o321992,u111439,2024-09-26,completed,2511.76,2024-09
o321993,u112648,2023-06-16,completed,1051.53,2023-06
o321994,u100213,2024-11-16,refunded,0.0,2024-11
o321995,u115859,2024-07-07,completed,2115.14,2024-07
o321996,u114915,2023-04-04,completed,3433.11,2023-04
o321997,u118539,2023-07-25,completed,4745.73,2023-07
o321998,u108230,2024-09-01,completed,9674.13,2024-09
o321999,u115468,2024-05-09,completed,3470.91,2024-05
o322000,u117389,2024-12-24,completed,152.22,2024-12
o322001,u102211,2024-10-10,completed,209.49,2024-10
o322002,u102736,2024-09-02,completed,428.25,2024-09
o322003,u112888,2024-11-05,completed,8801.46,2024-11
o322004,u101998,2024-07-11,refunded,0.0,2024-07
o322005,u109292,2024-06-17,completed,855.48,2024-06
o322006,u118642,2024-12-30,completed,1854.37,2024-12
o322007,u108850,2024-12-23,shipped,861.17,2024-12
o322008,u100838,2023-08-26,completed,4747.33,2023-08
o322009,u113680,2023-09-25,completed,2840.82,2023-09
o322010,u110757,2023-12-02,completed,3492.26,2023-12
o322011,u112059,2024-11-07,cancelled,4208.52,2024-11
o322012,u101886,2024-12-27,pending,1200.06,2024-12
o322013,u117612,2023-06-21,pending,2107.23,2023-06
o322014,u108397,2024-12-30,completed,4678.72,2024-12
o322015,u111915,2024-02-01,completed,167.81,2024-02
o322016,u112126,2024-02-20,completed,679.58,2024-02
o322017,u110042,2024-07-25,completed,1317.22,2024-07
o322018,u111718,2023-05-15,completed,4398.68,2023-05
o322019,u103427,2024-12-26,completed,94.7,2024-12
o322020,u118000,2023-01-29,completed,25166.43,2023-01
o322021,u110247,2023-01-11,completed,2079.81,2023-01
o322022,u104685,2024-12-30,completed,1766.88,2024-12
o322023,u113577,2024-04-13,completed,768.78,2024-04
o322024,u103413,2023-11-14,completed,1389.5,2023-11
o322025,u118788,2023-12-14,completed,523.92,2023-12
o322026,u100591,2024-06-26,completed,5271.32,2024-06
o322027,u118117,2024-12-22,completed,1446.68,2024-12
o322028,u102863,2024-11-14,completed,316.72,2024-11
o322029,u109777,2023-08-20,cancelled,430.15,2023-08
o322030,u101582,2024-02-19,completed,4610.86,2024-02
o322031,u103080,2024-05-03,completed,3629.62,2024-05
o322032,u112016,2024-12-30,completed,2870.18,2024-12
o322033,u107151,2024-11-25,completed,1236.14,2024-11
o322034,u107745,2024-06-24,completed,9037.16,2024-06
o322035,u100836,2023-11-13,completed,872.46,2023-11
o322036,u105519,2023-07-30,completed,855.82,2023-07
o322037,u118930,2023-08-17,completed,697.44,2023-08
o322038,u113191,2024-02-10,completed,1053.13,2024-02
o322039,u119598,2024-07-21,completed,559.14,2024-07
o322040,u115515,2023-08-16,completed,3140.72,2023-08
o322041,u106556,2024-11-09,completed,2199.14,2024-11
o322042,u116876,2024-12-27,completed,152.87,2024-12
o322043,u115392,2024-07-20,completed,8997.02,2024-07
o322044,u111218,2024-03-11,completed,2508.56,2024-03
o322045,u114769,2024-10-25,completed,1336.36,2024-10
o322046,u118371,2024-10-22,completed,4708.75,2024-10
o322047,u105645,2024-12-06,completed,684.67,2024-12
o322048,u108998,2024-12-27,completed,1532.1,2024-12
o322049,u103032,2024-02-18,refunded,0.0,2024-02
o322050,u117606,2023-06-27,refunded,0.0,2023-06
o322051,u100531,2024-12-24,completed,2601.21,2024-12
o322052,u105681,2023-09-01,completed,110.82,2023-09
o322053,u104774,2024-03-01,completed,1295.1,2024-03
o322054,u117159,2024-04-30,completed,16288.03,2024-04
o322055,u119322,2024-12-16,completed,7741.94,2024-12
o322056,u104854,2024-08-26,completed,347.34,2024-08
o322057,u116614,2024-09-03,completed,1563.7,2024-09
o322058,u119269,2024-11-22,completed,62.62,2024-11
o322059,u109141,2024-12-30,completed,8541.66,2024-12
o322060,u105011,2024-12-30,completed,683.34,2024-12
o322061,u112950,2023-06-28,completed,1171.79,2023-06
o322062,u111734,2024-12-30,completed,873.92,2024-12
o322063,u114485,2024-11-05,completed,416.77,2024-11
o322064,u109815,2024-09-25,completed,4372.82,2024-09
o322065,u107342,2024-04-09,completed,657.41,2024-04
o322066,u114865,2024-12-30,completed,3526.14,2024-12
o322067,u100316,2024-01-23,shipped,1634.0,2024-01
o322068,u112756,2024-12-29,completed,2502.13,2024-12
o322069,u119888,2024-03-03,completed,4802.35,2024-03
o322070,u116528,2023-07-12,completed,4768.22,2023-07
o322071,u107094,2024-09-21,shipped,8750.49,2024-09
o322072,u111709,2024-12-20,cancelled,93.9,2024-12
o322073,u119188,2024-12-29,completed,327.08,2024-12
o322074,u102297,2024-12-07,completed,4860.99,2024-12
o322075,u113379,2024-04-09,completed,7503.49,2024-04
